student_id,week,total_logins,total_videos,total_assignments,dropout,login_risk,assignment_risk,final_risk_score,risk_level
MHxPC130345184,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345190,31.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345191,14.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345192,9.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345195,42.0,2.0,13.0,0,0,60,20,40.0,Low Risk
MHxPC130345200,14.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345202,26.0,6.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345204,13.0,5.0,0.0,0.02,0,20,20,20.0,Low Risk
MHxPC130345209,48.0,8.0,86.0,0.13,0,20,20,20.0,Low Risk
MHxPC130345211,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345222,20.0,6.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345230,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345231,14.0,6.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345232,22.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345233,31.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345237,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345241,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345242,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345245,19.0,2.0,0.0,00,0,60,20,40.0,Low Risk
MHxPC130345245,31.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345246,47.0,1.0,1.0,0,1,100,20,60.0,Medium Risk
MHxPC130345250,34.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345270,46.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345274,15.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345275,20.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345279,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345285,31.0,16.0,31.0,0.86,0,20,20,20.0,Low Risk
MHxPC130345286,23.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345290,25.0,3.0,4.0,0,0,60,20,40.0,Low Risk
MHxPC130345292,29.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345293,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345313,50.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345317,27.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345318,12.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345319,19.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345324,22.0,2.0,2.0,0,0,60,20,40.0,Low Risk
MHxPC130345324,34.0,42.0,336.0,0.93,0,20,20,20.0,Low Risk
MHxPC130345325,32.0,3.0,29.0,0,0,60,20,40.0,Low Risk
MHxPC130345327,44.0,9.0,79.0,0.04,0,20,20,20.0,Low Risk
MHxPC130345328,21.0,6.0,61.0,0.1,0,20,20,20.0,Low Risk
MHxPC130345337,9.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345339,42.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345346,14.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345347,29.0,1.0,2.0,0,1,100,20,60.0,Medium Risk
MHxPC130345347,32.0,109.0,0.0,0.690.87,0,20,20,20.0,Low Risk
MHxPC130345356,2.0,3.0,10.0,0,0,60,20,40.0,Low Risk
MHxPC130345357,20.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345360,42.0,3.0,43.0,0.01,0,60,20,40.0,Low Risk
MHxPC130345364,17.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345366,43.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345366,46.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345376,9.0,4.0,0.0,1,0,20,20,20.0,Low Risk
MHxPC130345377,32.0,3.0,0.0,0.91,0,60,20,40.0,Low Risk
MHxPC130345384,12.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345386,36.0,7.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345400,16.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345403,20.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345403,24.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345405,31.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345414,35.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345420,20.0,2.0,1.0,0,0,60,20,40.0,Low Risk
MHxPC130345420,42.0,3.0,36.0,0,0,60,20,40.0,Low Risk
MHxPC130345425,10.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345429,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345436,2.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345438,23.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345439,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345445,14.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345449,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345451,8.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345451,17.0,1.0,0.0, ,1,100,20,60.0,Medium Risk
MHxPC130345453,22.0,2.0,1.0,0,0,60,20,40.0,Low Risk
MHxPC130345453,36.0,25.0,0.0,0.72,0,20,20,20.0,Low Risk
MHxPC130345456,9.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345458,28.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345461,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345462,42.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345463,48.0,23.0,210.0,0.01,0,20,20,20.0,Low Risk
MHxPC130345466,34.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345468,30.0,10.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345474,28.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345475,50.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345476,16.0,6.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345480,34.0,14.0,120.0,0.36,0,20,20,20.0,Low Risk
MHxPC130345481,46.0,4.0,74.0,0.02,0,20,20,20.0,Low Risk
MHxPC130345483,14.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345485,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345489,13.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345489,14.0,10.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345497,17.0,6.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345499,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345503,2.0,13.0,46.0,0.97,0,20,20,20.0,Low Risk
MHxPC130345504,22.0,4.0,130.0,0,0,20,20,20.0,Low Risk
MHxPC130345506,46.0,6.0,18.0,0.06,0,20,20,20.0,Low Risk
MHxPC130345511,12.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345520,27.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345524,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345527,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345531,25.0,4.0,0.0,00,0,20,20,20.0,Low Risk
MHxPC130345533,20.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345535,15.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345538,13.0,2.0,0.0,00,0,60,20,40.0,Low Risk
MHxPC130345538,20.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345548,9.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345552,12.0,15.0,33.0,0,0,20,20,20.0,Low Risk
MHxPC130345559,11.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345566,15.0,12.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345567,37.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345574,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345582,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345583,38.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345584,42.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345587,20.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345588,20.0,1.0,4.0,0,1,100,20,60.0,Medium Risk
MHxPC130345594,31.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345595,13.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345596,34.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345601,21.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345602,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345605,8.0,54.0,972.0,0.7,0,20,20,20.0,Low Risk
MHxPC130345610,32.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345611,35.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345612,8.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345616,3.0,14.0,3.0,0.56,0,20,20,20.0,Low Risk
MHxPC130345616,21.0,3.0,2.0,0.25,0,60,20,40.0,Low Risk
MHxPC130345617,20.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345618,19.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345618,20.0,13.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345621,32.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345631,8.0,15.0,1244.0,0,0,20,20,20.0,Low Risk
MHxPC130345631,21.0,6.0,7.0,0,0,20,20,20.0,Low Risk
MHxPC130345635,8.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345636,16.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345643,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345649,26.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345664,32.0,5.0,10.0,0,0,20,20,20.0,Low Risk
MHxPC130345667,2.0,13.0,710.0,0.04,0,20,20,20.0,Low Risk
MHxPC130345667,31.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345671,35.0,15.0,52.0,0.03,0,20,20,20.0,Low Risk
MHxPC130345675,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345678,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345681,12.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345694,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345695,40.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345698,8.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345702,22.0,3.0,4.0,0,0,60,20,40.0,Low Risk
MHxPC130345703,17.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345704,32.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345711,22.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345721,31.0,4.0,0.0,1,0,20,20,20.0,Low Risk
MHxPC130345725,20.0,2.0,10.0,0.02,0,60,20,40.0,Low Risk
MHxPC130345739,36.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345745,14.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345746,17.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345749,21.0,2.0,2.0,0,0,60,20,40.0,Low Risk
MHxPC130345751,12.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345754,40.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345761,23.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345761,35.0,7.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345764,32.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345765,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345768,12.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345776,9.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345777,34.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345779,37.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345781,41.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345782,26.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345784,2.0,2.0,23.0,0,0,60,20,40.0,Low Risk
MHxPC130345786,22.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345790,20.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345795,27.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345802,42.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345807,25.0,3.0,0.0,0.1,0,60,20,40.0,Low Risk
MHxPC130345808,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345810,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345811,22.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345812,16.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345815,42.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345820,15.0,2.0,0.0,00,0,60,20,40.0,Low Risk
MHxPC130345825,28.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345825,35.0,16.0,0.0,0.1,0,20,20,20.0,Low Risk
MHxPC130345826,39.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345828,8.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345832,31.0,1.0,1.0,0,1,100,20,60.0,Medium Risk
MHxPC130345834,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345836,15.0,6.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345836,26.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345842,30.0,4.0,0.0,0.05,0,20,20,20.0,Low Risk
MHxPC130345844,19.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345847,24.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345848,29.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345851,30.0,1.0,2.0,0,1,100,20,60.0,Medium Risk
MHxPC130345856,33.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345857,36.0,36.0,0.0,0.25,0,20,20,20.0,Low Risk
MHxPC130345858,8.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345862,21.0,1.0,7.0,0,1,100,20,60.0,Medium Risk
MHxPC130345863,10.0,2.0,0.0,00,0,60,20,40.0,Low Risk
MHxPC130345878,12.0,9.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345879,38.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345881,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345884,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345891,15.0,13.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345892,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345894,29.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345917,31.0,1.0,3.0,0,1,100,20,60.0,Medium Risk
MHxPC130345917,35.0,22.0,0.0,0.03,0,20,20,20.0,Low Risk
MHxPC130345922,20.0,38.0,0.0,1,0,20,20,20.0,Low Risk
MHxPC130345924,24.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345925,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345929,22.0,8.0,326.0,0.36,0,20,20,20.0,Low Risk
MHxPC130345930,14.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345937,43.0,2.0,9.0,0,0,60,20,40.0,Low Risk
MHxPC130345941,46.0,6.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345944,9.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345945,7.0,3.0,4.0,00,0,60,20,40.0,Low Risk
MHxPC130345947,20.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345952,42.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345954,3.0,30.0,20.0,0.91,0,20,20,20.0,Low Risk
MHxPC130345955,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345957,29.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345961,12.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345963,35.0,12.0,159.0,0,0,20,20,20.0,Low Risk
MHxPC130345967,7.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345969,24.0,3.0,2.0,0.55,0,60,20,40.0,Low Risk
MHxPC130345972,25.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345975,43.0,1.0,3.0,0,1,100,20,60.0,Medium Risk
MHxPC130345983,28.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345985,35.0,26.0,0.0,0.57,0,20,20,20.0,Low Risk
MHxPC130345986,30.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130345987,11.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130345989,9.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345991,32.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130345992,12.0,2.0,0.0,00,0,60,20,40.0,Low Risk
MHxPC130345997,20.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346001,16.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346002,19.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346005,10.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346006,22.0,4.0,10.0,0,0,20,20,20.0,Low Risk
MHxPC130346012,12.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346021,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346029,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346035,14.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346038,19.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346047,11.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346048,17.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346050,1.0,2.0,2.0,0,0,60,20,40.0,Low Risk
MHxPC130346052,51.0,8.0,365.0,0.03,0,20,20,20.0,Low Risk
MHxPC130346055,12.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346062,21.0,4.0,33.0,0,0,20,20,20.0,Low Risk
MHxPC130346062,46.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346063,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346066,43.0,1.0,3.0,0,1,100,20,60.0,Medium Risk
MHxPC130346069,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346069,16.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346071,35.0,1.0,2.0,0,1,100,20,60.0,Medium Risk
MHxPC130346077,14.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346078,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346081,23.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346083,12.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346086,35.0,8.0,48.0,0,0,20,20,20.0,Low Risk
MHxPC130346091,40.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346097,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346099,26.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346099,48.0,2.0,2.0,0,0,60,20,40.0,Low Risk
MHxPC130346100,24.0,10.0,66.0,0,0,20,20,20.0,Low Risk
MHxPC130346102,45.0,1.0,4.0,0,1,100,20,60.0,Medium Risk
MHxPC130346107,24.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346111,42.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346112,8.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346120,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346122,31.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346123,21.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346124,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346125,22.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346134,32.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346141,42.0,4.0,17.0,0.01,0,20,20,20.0,Low Risk
MHxPC130346142,14.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346146,15.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346147,26.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346150,12.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346151,32.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346161,35.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346171,19.0,17.0,0.0,1,0,20,20,20.0,Low Risk
MHxPC130346173,13.0,1.0,0.0, ,1,100,20,60.0,Medium Risk
MHxPC130346175,36.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346175,46.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346179,19.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346191,21.0,3.0,9.0,0,0,60,20,40.0,Low Risk
MHxPC130346196,17.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346200,25.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346201,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346203,12.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346213,12.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346222,38.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346224,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346225,36.0,3.0,0.0,0.03,0,60,20,40.0,Low Risk
MHxPC130346226,16.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346234,33.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346239,45.0,2.0,2.0,0,0,60,20,40.0,Low Risk
MHxPC130346249,46.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346251,19.0,7.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346253,21.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346253,22.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346256,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346257,16.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346258,20.0,3.0,1.0,0,0,60,20,40.0,Low Risk
MHxPC130346260,16.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346270,28.0,11.0,25.0,0,0,20,20,20.0,Low Risk
MHxPC130346271,44.0,6.0,72.0,0.01,0,20,20,20.0,Low Risk
MHxPC130346277,22.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346278,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346279,9.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346282,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346292,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346293,22.0,1.0,0.0,0.72,1,100,20,60.0,Medium Risk
MHxPC130346296,13.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346298,49.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346300,23.0,5.0,0.0,00,0,20,20,20.0,Low Risk
MHxPC130346302,30.0,19.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346304,48.0,3.0,3.0,0,0,60,20,40.0,Low Risk
MHxPC130346307,18.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346308,12.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346311,24.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346317,31.0,14.0,0.0,0.06,0,20,20,20.0,Low Risk
MHxPC130346325,10.0,2.0,0.0,00,0,60,20,40.0,Low Risk
MHxPC130346331,33.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346332,23.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346355,33.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346357,9.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346358,23.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346359,45.0,5.0,80.0,0,0,20,20,20.0,Low Risk
MHxPC130346360,16.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346363,16.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346365,15.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346368,42.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346378,29.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346379,32.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346381,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346383,3.0,41.0,1329.0,0.99,0,20,20,20.0,Low Risk
MHxPC130346386,17.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346388,36.0,56.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346389,45.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346392,42.0,2.0,1.0,0,0,60,20,40.0,Low Risk
MHxPC130346396,13.0,28.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346397,43.0,10.0,212.0,0.01,0,20,20,20.0,Low Risk
MHxPC130346400,28.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346402,20.0,7.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346406,24.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130346415,22.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130346417,14.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130346422,49.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
